text,label
"While taking a German course in undergrad, I read Bernhard Schlink's 1995 novel ""Der Vorleser"" (which more accurately translates to ""the narrator""). I naturally thought that it would make an interesting movie. Sure enough, they eventually made one. It took me several years before I got around to seeing it, but now I have.The main gist of ""The Reader"" centers on the complexity of Hanna Schmitz as a person, but also on responsibility for one's actions. Hanna might have been merely a cog in the machine, but that doesn't excuse her deeds. Indeed, part of the purpose of writing the novel was so that Germany could collectively accept responsibility for its actions.Kate Winslet (who won a well deserved Oscar for the decidedly unglamorous role) portrays Hanna as a tragic figure, someone who might have not fully understood what she was doing but probably should have, and so she did eventually have to face the consequences. In the end, it doesn't matter whether or not Hanna understood what she was doing; she still made the choice to do it.Ralph Fiennes plays Hanna's paramour as an adult, doing what he can for her (while knowing full well what she did). Nonetheless, the movie belongs to Winslet. This is another masterpiece from Stephen Daldry, also the director of ""Billy Elliot"", ""The Hours"", and ""Trash"" (about some boys in Brazil's slums).",1
"Wow, I don't know what to make of this picture. It's so good as a fictional story that it feels like it could be a true one. It presents many moral dilemmas, not the least of which is it's treatment of Hanna Schmitz (Kate Winslet) as almost a sympathetic character when in reality she was something of a monster. During her trial, Hanna uses a standard defense used by many former Nazi defendants who stated that they were merely doing their job in whatever capacity they were employed. In one respect, one could almost make the case that there was an element of mental illness involved in her make up, particularly when she comments on why she didn't allow the prisoners in the burning church an opportunity to escape and survive. There's that, and Hanna's overwhelming obsession to keep her illiteracy a secret, to the extent of taking the fall for the other women on trial with her who may have had even more culpability, if that were even possible.I'd like to say that Kate Winslet deserved her Best Actress Win for the picture but I haven't seen any of the other films her competition appeared in. Strictly speaking though, Winslet's performance arcs through all the ranges of human experience one can imagine and presents a thoroughly conflicted character. Ralph Fiennes also turns in a worthy performance, and I would have to concur with another reviewer who felt that the character Michael Berg may indeed have lived a wasted life. His attempt at rehabilitating Hanna in her prison cell may have seemed noteworthy, but one wonders how much of it was done out of compassion and how much out of guilt.What probably appalled me most about the story was when the five women on trial with Hanna all received a mere sentence of four years and three months for their role as concentration camp guards. Even if one were to apply some sort of moral equivalency to their role along side Hanna, the idea that Hanna received a life sentence made their punishment seem minor by comparison. All because their feigned indignation made Hanna out to be the leader of the group, when in fact, any one of them could have expressed some humanity during the church incident that the others might have fallen in line with.",1
"Directed by Stephen Daldry and written by David Hare, ""The Reader"" is a thought-provoking and surprising drama that takes the viewer in several different directions. Though some reviewers on this site are critical of Daldry and the film, in lesser hands, ""The Reader"" would be a total, erratic mess.The story is told in flashback as the adult Michael Berg (Ralph Fiennes) remembers his youth. As a 15-year-old boy, the young Michael (David Kross) has his first forays into sex with an older woman, Hanna Schmitz (Kate Winslet) in 1958 Berlin. She helps him when he winds up on her doorstep, ill with scarlet fever; he returns to thank her when he's well. The two enter into a sexual relationship. As part of their time together, Hanna has Michael read to her. One day, Hanna simply disappears. The next time Michael sees her is in 1966, when he is a law student in Heidelberg and his class travels to watch a trial. It is then he realizes not one secret that Hanna carried with her, but two.""The Reader"" is, above all, a very human story of real, conflicted human beings, and the brilliant performances reflect this. David Kross is exceptional as the young Michael, in the throes of first, blinding passion, who, in the face of the truth about the woman he loved, endeavors to understand her nonetheless. Kate Winslet is magnificent, and that's the only word for her. Hardened by life and her unsentimental and uncompromising view of the world, she is cut off from people due to a secret she considers shameful. With Michael she allows herself some softness, and gives in to not only passion but emotion, sobbing when Michael reads a sad story to her. Winslet shows us all of this, her need to connect with someone, and her strict view of life. Ralph Fiennes turns in another excellent performance; Michael's world and his own isolation were shaped by Hanna. As an adult, he still grapples with a decision he made and his own guilt; he still tries to understand not only her but how he could love her, and in the midst of all of these complex emotions, he believes he owes her something. He ends up giving her the greatest gift he could - her dignity.As with ""Dead Man Walking,"" there is more to a person than his or her actions, reprehensible though they may be. We are not, after all, what we do but who we are. While some crimes are unforgivable, there is, shockingly, at times a connection with the perpetrator that allows us to see the person and extend a consideration that person never gave another. Thus murderers have loving parents and family, and someone who showed inhumanity to others has a little humanity shown them.A very remarkable story.",1
"Like all works of art that endeavor to ""illuminate"" the Holocaust, ""The Reader"" ultimately finds itself looking for answers where none can be found. Yet, the beauty of the film is that it seems to acknowledge the impossibility of its task. Thus, rather than trying to resolve all the issues it raises, the movie simply lays them out before us, trusting that, in the final analysis, we will be able to come to our own conclusions about what, if anything, it all ""means.""Though it is set in a number of different time periods, the story proper begins in 1958, when a 15-year-old German boy by the name of Michael Berg is seduced by a 38-year-old woman named Hanna Schmitz. For a summer, the two carry on a secret, illicit affair, wherein the woman introduces the boy to the joys of physical love, while he reciprocates by reading the classics to her between bouts of passionate lovemaking. Flash forward to 1966 when Michael, now a university law student, discovers, much to his horror, that this very same Hanna who meant so much to him in his youth is actually a former concentration camp guard currently standing trial for war crimes. The story goes even further ahead in time as a now middle-aged Michael keeps up the relationship by sending his personalized recordings of books to Hanna as she serves out her time in prison.There has been some criticism leveled against the film that it aims to cast a Nazi mass murderer in a ""sympathetic"" light. Yet, what ultimately comes across in the story is not how ""likable"" a person Hanna is but how sadly tragic. Like all fine drama, ""The Reader"" goes beyond the two-dimensional stereotypes of heroes and villains to examine the complexity of human relationships and the messiness of the human condition. The movie keeps us emotionally off-balance throughout. Even in the early stages of the courtship, we are torn between our attraction to the characters as individuals and our revulsion at the difference in their ages. Hanna is particularly enigmatic as she embraces a child two decades her junior yet seems to find some strange fulfillment in him that goes beyond the obvious physicality of their relationship. Despite the touchy nature of these scenes, we get a feel for what brings these two very different characters together at this particular moment in time.As the story moves on, the screenplay confronts many of the thornier issues surrounding what exactly happened in Germany in the middle of the Twentieth Century, questioning how so many ""average"" people could, at best, have turned a blind eye to the events that were occurring, and, at worst, have allowed themselves to become complicit in the mass atrocities. There's a beautifully incisive scene in which a young law student confronts his professor, demanding to know how the man has been able to live with himself for all these years, knowing that he did not do everything within his power to try and stop what was happening. In that brief, shining moment, we get a sense of what it must have been like for the people in Germany in the decades following the war when so many, Hanna included, simply turned their backs on the past in an effort to move on with their lives.Perhaps the most complex character in the story is Michael, who, as he ages and learns more and more hidden truths about his first love, must come to terms with the fact that the woman he thought he knew on the most intimate of terms may, in fact, be an unrepentant mass murderer. Yet, love is not something that can be turned on and off at will, and it takes Michael decades to figure out just how best to deal with the moral dilemma raging in the very depths of his soul.Michael is played first by David Kross in the period from 1958 to 1966, and then by Ralph Fiennes in the time thereafter. Both are superb, with Kross, in particular, delivering a performance of such delicacy and sensitivity that he sets the groundwork for what Fiennes is called on to do later in the film. And, of course, Kate Winslet, in the role that won her an Oscar, demonstrates yet again why she is one of the screen's great actresses.Kudos must also go to screenwriter David Hare, who has adapted Bernhard Schlink's complexly structured novel with integrity and taste, and to director Stephen Daldry and cinematographers Chris Menges and Roger Deakins for the sumptuous look they have achieved with the film. Together, these fine artists have created a work that challenges the intellect and roils the emotions.",1
"There's an urgency in human nature to understand. When it comes to the Holocaust, history's bleak, unsettling period, it doesn't matter what book you've read, film you've seen or account you've heard; in the end, your response it halted by its incomprehensible conclusion. How could humanity course its way towards such a violent, destructive path? How could people knowingly send men, women, and children to their impending doom? Most puzzling, how could the world allow it? Even though its been 63 years since the blood-drenched annals of World War II, its aftermath today is still bone chilling.After a six year celluloid dry spell, Stephen Daldry returns to the director's chair in a brilliant, sexually charged, and oddly heartbreaking tale about the complexity of human morality and the lifelong repercussions that result from our actions. Adapted from Bernhard Schlink's best-selling German novel, ""The Reader,"" Daldry's visual translation is a powerful, emotionally absorbing film that is one of the year's best. It's superbly crafted.With World War II over, Germany, in 1958, is still recovering. Deep within Heidelberg, Germany, Michael (David Kross), a young pubescent teenager haven fallen ill, is comforted by Hanna (Kate Winslet), a hard working woman who is twice his age. Taken by her generosity, Michael revisits Hanna to offer his gratitude. What begins as an awkward reunion escalates into a seductive, forbidden affair that intensifies when Michael begins reading to the distant, empty Hanna, who is deeply awakened by Michael's spoken literature. Too young to understand love's complicated implications, Michael is emotionally devastated when Hanna suddenly disappears. Nearly a decade later, unable to forget his passionate summer while studying law, he attends a Nazi trail, and to his dismay, hears Hanna's distant voice.""The Reader"" is a complex film; maybe a little too complex for some. Though the film pertains to Nazism and the ""sins of our fathers,"" in essence, ""The Reader"" is a film that reflects the emotions inside all of us. During a lecture, Michael's professor comments, ""Societies like to think they operate on morality but they don't."" In this cynical age, how far from reality is that statement? During Hanna's trial, she's questioned why she participated in the Nazi party's horrendous war crimes, broken she replies, ""It was my job."" Oddly enough, that seems to be the justification most people use. Surprisingly, though, ""The Reader"" isn't about her exposure as a war criminal, but an exposure on an individual who took the wrong path. She's not a bad person; she's simply made wrong choices. However, when it comes to having involvement in the Nazi's liquidation of the Jews, how ""wrong"" can you get? ""You ask us to think like lawyers,"" cries on student, ""what are we trying to do?"" A distraught Michael replies, ""We are trying to understand!"" But, just who exactly is trying to grasp a deeper understanding: the court or Michael? How can Hanna's past be forgiven? Director Stephen Daldry brings the much needed emotional layer that a character such as Hanna Schmitz desperately needs. Although her actions are beyond unforgivable, strangely, we sympathize with her. Maybe it's her other shameful secret. Maybe it's superb character development.""The Reader"" is a film that is driven by it's raw performances. In one of her finest hours, Kate Winslet gives the performance of a lifetime. It's a haunting and heart-breaking. David Kross, who's only 18, is impressive as the teenager with raging hormones; it's such a daring performance. Winselt and Kross bring this picture together. Their performances are jaw-droppingly brilliant. Completing the role of Michael, as the tortured grown man, is Ralph Fiennes, who balances Michael's despair through his melancholic emotion when he encounters a grown Jewish woman, played by Lena Olin, who was also at Hanna's trail. Although her scenes clock in less than 10 minutes, Olin, too, is breathtaking.When ""The Reader's"" credits rolled, I sat quietly shaken by what I had witnessed. It's a film that is impossible to forget. When a grown Michael asks Hanna, ""Have you spent much time thinking about the past?"" Heartbroken, she replies, ""It doesn't matter what I think. It doesn't matter what I feel. The dead are still dead."" She's right.",1
"Very well acted and presented and a faithful representation of the main points of the novel on which it is based. This film encourages us to look closely at very difficult issues surrounding the atrocities of World War II. I am at a loss to understand why so many critics have been so damning of it. Perhaps it is too subtle for them to understand. It seeks to outlaw the false and intellectually lazy theory to explain the holocaust, namely that the horrors were committed by monsters. In its place we are offered contextualization, not as excuse but as explanation of how quite ordinary people were able to do extraordinarily dreadful things. We avoid these uncomfortable facts at our peril.",1
"Stephen Daldry knows how to tell a story, knows how important it is to make each of those characters relevant and indispensable, more importantly, emotions are finely portrayed, but it is the cerebral quality of his work that both impresses and irritates the audience. Somehow, he let go of his control and made ""Billy Elliot"" exuberant and glorious, with each note and emotion spilling out of the screen. His restraint might have lessened the impact of the dark nature of the tragedy in ""The Hours""; somehow the balance continues in ""The Reader"", a powerful testament to the complexity of humans and their interactions. In ""The Reader"" learning occurs, consequences, origins, and motivations are carefully explored and analyzed, leaving out some of the mystery for us to decide. Choice is key here, and some choices are carry a bigger weight than others. The marvelous Kate Winslet, who should be honoured for the quality of her work, with as much recognition as it is humanly possible portrays the central character of the story, a woman whose life might have been shaped by unfortunate events, mostly undisclosed to us, and some of her own genetic makeup. We, as the lawyers and the students in the film, get to evaluate the evidence and choose to make a statement to justify hers and our own ethical standpoints. It is the intricate and deft interpretation of Hannah that anchors the story. Although, the story follows Michael and their relationship from his teenage years to the devastating conclusion, the film succeeds because Winslet is able to show every bit of the confusion, rationale, and emotion that her character possesses. She seems cold and detached, but as we look, we discover that there is more to her than we can see from the moments we see her on the screen. Hannah carries secrets inside her soul, somehow keeping herself alive, surviving, living an austere existence that hypnotizes, seduces, and repulses those she encounters. Michael is seduced by this mysterious woman, and his own future is shaped by those moments they spend together. What he doesn't realize is how big of an effect their time together will have on his life. Their early scenes are powerful and presented with a strong sense of realism and brevity. They're probable the best of the film and might have to be reviewed to understand how key they are to the further growth of Michael's life and reactions to others. Winslet does not say much, but her manipulations provoke her desired effects. As their paths diverge and meet, their relationship changes as one observes the dramatic turn of events that brings them together again, and how Michael's actions have dire consequences for both of them. It is during this period that we think we begin to see how relative everything: what is moral and immoral, logic and emotional, simple and complex. Highs and lows are hit again, as we become more involved in one of the most powerful and dramatic moments of their lives. In the final act of the film is when Winslet and Feines do some of their most outstanding work ever; she even surpassing her masterful turns in ""Revolutionary Road"", and ""Eternal Sunshine"". Every gesture, every look, every enunciation add details and shed light to who they were, are and might become. It is subtle work, haunting, and bewitching, the work very few people are able to do. ""The Reader"" reaches its amazing conclusion with a couple of scenes that might break whatever little strength we might still have left. ""The Reader"" isn't an important work, but it is a work that should be recognized by the quality of its work, a finely tuned and produced piece of cinema by people who recognize how magical, powerful, and intelligent films can be.",1
"This is an amazingly believable film. The types of dilemmas faced by the characters are the kinds of things that easily could have happened. There's pride and anger and self doubt. This is really a story about a man who has been shaken loose from innocence, who must face the fact that someone he loved or thought he loved could have been a monster. Still, even if she was a monster, we cannot totally condemn her. Kate Winslet is incredible from the sexually driven streetcar conductor to the perpetrator of an event that killed hundreds of Jews. The amazing thing is that she can't get her mind around what she has done. She saw it as a way to find work since everyone was at war and she needed the employment. She is painfully honest which is hard to fathom for the courts. Roy Fiennes has a connection to her because of their affair, but he is still repulsed by the events. Because of his basic human kindness he continues to read to her as he did by recording books on audio tapes (he comes to realize that she can't read or write). There are not simple answers and no last minute discovery; it's about people trying to connect. This is a fine film.",1
"This is a very strange movie in that there are MANY moral dilemmas and situations that clearly are unsavory--yet the film takes a completely neutral stance in presenting the plot. I am sure this offended some but it did make for a very memorable film. As for me, I am still not sure what I think about this strange style of film making.The movie begins with a 16 year-old boy being seduced by a much older woman. The morality of this and their subsequent affair never seems to matter---it just is. During this time, the older woman (Kate Winslet) was often quite moody and the boy's welfare really didn't seem that important. Also, she would force him to read to him before they had sex. Why is an important part of the film--and frankly, though it was apparently supposed to be a twist, I figure this out immediately. However, this didn't spoil the film.One day, Winslet disappears. Exactly why you really don't know. The boy grows and is now in law school. As part of one of his seminar classes, he and the class go to court to observe. The case involves some Nazi war criminals--and it turns out Winslet is among the defendants. And, the fact that she had other 'readers' finally makes the young man realize why. Winslet (this is NOT much of a spoiler) is illiterate. Yet, she is so ashamed of this, she is willing to accept a much longer sentence to hide her illiteracy. And, during her long incarceration, the ex-lover (now played by Ralph Fiennes) makes it his life duty to record book after book for her to enjoy while incarcerated. There's a bit more to the film than this, but I'll leave it up to you to see for yourself.The movie has some excellent acting, though I did wonder why the leads were played by non-Germans--while some other major characters were German-speaking actors (like the Swiss-born Bruno Ganz). I wonder why they didn't just have Germans in all the roles. Perhaps they thought it was more bankable with Fiennes and Winslet. The moody music and direction were perhaps the best part of the film, however---very evocative and well done.As for the plot, I cannot completely reconcile myself with the fact that the film appeared to possibly condone or was indifferent to evil. Sexual exploitation of a teen and the holocaust are BAD....REEEEAAAL bad! And that made me a bit uneasy, as I enjoyed the film and the odd plot. Also, I felt that it was a shame there was so much nudity, as I would love for teens to see the film--it would be great to show them to instigate discussions and provoke exploration.A weird and unique film. Hard to really describe and one you may enjoy but also one that may prove too challenging--as I could really see this causing some viewers to become angry, depressed or too emotionally taxing.By the way, was it just me or am I right that it seems that Fiennes' character wasted his life? And, interestingly, Fiennes also starred in the excruciatingly dull ""The English Patient""--another VERY morally ambiguous film about the Nazis and moral choices.",1
"This isn't meet-cute. Fifteen-year-old schoolboy Michael Berg (David Kross) first encounters his 36-year-old future lover Hanna Schmitz (Kate Winslet) by throwing up in her doorway. It's a dismal rainy day in a German city in 1958 and he has taken ill on the way home from school. She cleans him up and accompanies him to his family. He turns out to have scarlet fever, and is kept at home for months. Once he's well again he goes back carrying a bunch of flowers to thank Hanna for her kindness, but realizes he's turned on, and bolts in embarrassment while she's bathing. Eventually Michael returns and happily loses his virginity. A regular ritual of reading, bathing, and lovemaking develops between him and Hanna. He reads to her; she bathes him; the sex is mutual. She is a tram conductor with a harsh manner, and several huge secrets. She seems to be using Michael, but she's also enjoying him mightily, and he is reaping enormous rewards, though his affair puts pressure on his relations with family and schoolmates.Bernhard Schlink's original The Reader was an international bestseller. A lawyer and judge who writes, Schlink departed from his usual detective stories with this novel that becomes a meditation on Nazism--the denial of the surviving participants and the incomprehension of Germans like Michael who were born in the aftermath. Michael's feelings toward Hanna become much more complicated than simply those of a youth introduced to love by an older woman--as complicated as the feelings of Germans about the demons in their modern past. As for Hanna, she seems to understand nothing and to be more concerned about how she appears than what she has done.The book is in three parts. First there is the love affair of the schoolboy and the tram conductor, which ends abruptly and painfully when Hanna suddenly disappears. In the second part it's eight years later and Michael is a law student attending trials of Nazis with fellow students and their seminar teacher, Professor Rohl (Bruno Ganz). One day the young man is horrified and riveted to learn one of the defendants is none other than his long lost Hanna. She turns out to have been an SS guard at a satellite of Auschwitz and she's on trial with five other women for allegedly allowing several hundred prisoners to burn to death locked inside a church. This trial paralyzes Michael. He has never gotten over his first, interrupted love idyll with Hanna. Now he is filled with guilt for having loved her but also a sense that he should help her when he realizes he has information that might lower her sentence.The last part, thirty years later, consists of several brief visits by Michael, first to Hanna in prison, then to the posh Manhattan flat of a Jewish woman, Rose Mather (Lena Olin), who was at the trial. She was one of the survivors and wrote a book about her experiences that was used in evidence. This provides a kind of coda.Schlink's novel is neat and arresting, a page-turner that conceivably makes you think. Its Holocaust issues are cunningly intertwined with a sensuous--and rather peculiar--coming-of-age story told by a sensitive man still struggling to understand his experience and his country's. I read the book with interest, but found it a bit contrived. This together with Stephen Daldry's previous choice to film Michael Cunningham's The Hours shows a weakness on the English director's part for stories that are a little too clever and schematic.This time the screenplay by the British playwright David Hare does damage to the book by altering its chronology, chopping it up and muddling the original linear three-part structure. Hare has said in interviews that the interpolated device of Michael's telling his story to his grown daughter was necessary to make sense of his voice-over. (That,however, is debatable.) Having settled on this device, Hare felt obligated to keep interjecting the mature Michael, played by Ralph Fiennes, at points throughout the film. The omnipresence of Fiennes' glum face undermines the sense of the young Michael's eagerness and, later, shock and confusion.Fiennes as Michael revisits a cosmetically aged Kate Winslet as Hanna three decades later when she is about to be released from prison. Michael could never bring himself to visit her, but sent her tapes of himself reading the same books he read to her during their affair. Fiennes is a cold fish, hard to relate to the lively and sweet personality of young David Kross.The film is hampered from the outset by its use of the outmoded artifice of dramatizing a story that takes place in another country and another language and yet having everyone speak English, with several of the main characters played by Brits (Winslet, Fiennes) putting on German accents. Bruno Ganz speaks with less of a German accent than they do.There is much of interest in this glossy production, beautifully photographed on location by two of the best DP's in the business, Chris Menges and Roger Deakins. Ganz's professor is an ambiguous, subtle characterization. But since the drama of the unfolding story has been destroyed by breaking it up into pieces, the only thing that remains alive and beautiful and strange are the love scenes between Kross and Winslet. There is good chemistry between the 18-year-old Kross and the 34-year-old Winslet, and their nude scenes are bold and intimate. It's only when the machinery of what Schlink and the filmmakers are trying to tell us about German guilt and denial goes into action that things begin to be clunky and cold. Unfortunately, that is a big part of the picture.",1
"The Reader is one of my favorite movies from the year 2008. It is incredibly complex in the way you react to the characters of the movie. It carries many emotions from sensuality to anger all the way back to that of sympathy and resolution. Many moves advertise themselves as unbiased and fair but nothing gets close to that like The Reader which is able to build sympathy for a character you would never think you could feel towards.The acting in the movie was phenomenal. Especially that of Kate Winslet who draws out many emotions from whoever is watching. She plays an ex-Nazi guard who has an affair with a 16 year old boy played very well by David Kross. Her bitter, cold attitude, random behavior as well as her past history seems unjustifiable and deplorable. Yet you can do nothing more than feel empathy and compassion towards the shame and humiliation she feels about her one well kept secret. In the course of her affair she ask for one thing, to be read to. From this do you see the humanity within her. Ralph Fiennes also gave quite a nice performance as an older Michael Berg who looks back on his life and then later finds a way to open himself up through his time of self reflection and sudden realizations towards life. David Kross plays the younger Michael Berg whose performance was undoubtedly a very good one, maintaining his presence in not letting himself being totally overshadowed. Overall the performances are very deep and will keep you thinking long after you have seen the movie.The directing and writing also was very key to the emotions felt in this movie. Every scene had to be done precisely and consistently to feel genuinely touched rather than feeling falsely drawn in. Stephen Daldry did that under his great subtle direction. The writing by David Hare allowed actors such as Ralph Fiennes, David Kross and of course Kate Winslet to give such stunning and deep performances and take the film to another level.I found this movie to be very compelling in many ways. The emotions felt here were not cheap gimmicks but that of feeling true sympathy and forgiveness towards what we would normally describe as something wrong, shameful and reprehensible. I can't remember another film that made me feel these emotions for a character especially after learning one startling secret after another. This film succeeded in ways that almost movie would likely fail in, it did not come off as generous or light but as remarkably fair as a film or any type of medium can get shedding light on both sides of the spectrum. This is a film that is amazingly thought provoking and will bring out the humanity within all of us and should not be missed.",1
"We don't know. We think we do but we don't. We make decisions or sometimes decisions are made for us but we think we've made them. Then suddenly, there we are. We can't be certain how we got there or where we will be when everything settles but we do know that we are alive. Some experiences are life altering and we can run from them or embrace them. Staying to see them through though can bring incredible bliss but also tormented turmoil. We just never know. One such experience was had by a young Michael Berg (David Kross) and is chronicled in Stephen Daldry's THE READER. How could he know that when he pulled into an alley to be sick that he would meet the woman who would shape his entire life? How could he know that getting close to her would pull him the furthest he's ever been from himself?Of course, when you're a sixteen-year-old boy and a woman who looks like Kate Winslet disrobes in front of you in the privacy of her bathroom, how much thought really goes into the decision that has presented itself? However little it is, it is certainly less than is warranted. This is especially true in West Germany of 1958. This is a Germany that is uncertain how to proceed, how to be its new self in the eyes of the world and the eyes of its very own future generations. Winslet plays Hanna Schmitz, a compassionate woman but also abrasive and stern. Winslet strikes the perfect balance between directness and desire in Schmitz, making her complexities part of her appeal. She is a good fifteen years older than the young Berg and she knows much better than he of her country's history. What he knows, he has read in books, been taught in school. What she knows, she lived first hand. So when the two come together, naked in each other's arms, the meeting is as redemptive as it is passionate. Berg is just happy to be in love and having sex but Schmitz is washing herself clean with the youthful vigor of Germany's tomorrow.The summer ends and so does the affair, as one would expect. Just when it would seem that the two would never meet again, life steps in to ensure that past decisions, perhaps made in haste, can come to see their consequences. Berg has grown some and is a college man, studying to be a lawyer, when he catches sight of Hanna Schmitz again. Their latest chance encounter is far less exciting though as he sees her on a class outing to a courthouse. Schmitz is on trial for crimes against humanity for her time as an officer in the Nazi party during the Second World War. Berg's memory of his first love would now become a question of his own morality. How could he love someone who was now accused of such atrocities? How could he be so intimate with someone he apparently never truly knew? And yet, now that he knows her past, does he really know how her past came to be? After all, what is the face of evil? Is it Hanna Schmitz or is it something incredibly bigger than her?Ralph Fiennes is the future of Germany. He plays Berg as an adult. His life is orderly, very clean, crisp and cold. He made decisions that made him the man he is and he can never say whether they were the right ones or not. What he can see is that we all make decisions that either hurt or harm other people and that the atrocities committed by his past generations are not as far outside the realm of understanding as he might have originally thought. More importantly, redemption is not that far either.",1
"If you have not seen the movie or if you have not heard to plot synopsis please take my word for it, this movie is powerful, it may shake you to the core. It is about hard choices and how we deal with them. Now please stop reading.p l e a s eHanna's secret, that she is illiterate is so crucial to who she is. We tend to understand why she acts as she does, but one of the central and pivotal decisions in the movie is Michael's decision to do nothing about his knowledge of that secret. Pay back for the hurt that she has caused? I do not think so. It is more a decision to honor her startling choice of responsibility for 300 deaths over revelation of her secret. there is no doubt that Hanna also bore guilt for the deaths. She is seemingly the only honest person in the courtroom, telling the truth when all have lied. It is only about herself that she lies. Michael could have confronted her, could have revealed the information to the court in several other ways, certainly through his professor he could access the right people, but he keeps Hanna's secret for her and suffers for it even more than he had before.This is a story of honest and proud people trying to remain true to who they believe themselves to be. She does not intellectualize her decisions, ""I was a guard."" ""You can't let prisoners run loose!"" It never occurred to her to ask why these people were prisoners but one look at her life and we see that she too was a prisoner. This does not absolve her of her guilt, but it does explain her actions. Unlike the other guards she understands too late that there was another way and for that she accepts responsibility.But even more than the admission in court, her decision to send Michael to New York produces the most compelling scene in the movie as the agent of the guard confronts the victim and survivor. It is heady stuff and though the victim is sometimes criticized for being cold and bitchy, how else could she be when a stranger brings such news and an apparent plea for forgiveness. And what seems like a cold inquiry, ""What was your real relationship with that woman?"" turns to be the source of redemption for Michael, he finally admits to another his secrets, in the scope of things they are not big, but they have weighed on him for over 30 years by that time.One last thing, the strange sad, beautiful gift of a tin. It was the wrapping that was more valuable than the gift.I did not always understand the motivation of the actors, but in the end their unexplained motives play out as in real life leaving us the viewers to pick up the pieces and move on.",1
"Okay, now I've seen the two simultaneous Winslet movies. Both are celebrated. Both seem to understand Kate's gift as an actress  that she is one of those rare players who can convey what a character does and also, via another channel, what she thinks or rather what motivates what she does. Its what I've called folded acting, with that second layer being a direct communication with the audience that annotates the first.Its a specific sort of openness, and usually a filmmaker asks her to be obviously open. Both of these men, understanding this, have asked her to do the opposite. She is instead, obviously closed, using that second channel to convey that the channel is there but much is hidden.Both of these films are amazing on this count. Its a new development in film acting in the 50 years or so since folded acting first emerged.But otherwise, oh, what a difference in the two films. The ""Revolutionary"" one is made by her husband apparently just for this one effect. There is no narrative structure, only a stunt. The music is the main character there.This film is wonderfully structured. It as rich in narrative facets as she is, each reinforcing the other. Seeing the two close to each makes me wonder why it isn't obviousThe film starts with us being told that literature, great literature is about hidden information. Then, throughout, we have the thread of the law, both referencing classroom and trial genres except for the focus on what is not revealed. This is folded into the very literature itself that is denied this woman, except in three circumstances: one we hear about and two we see.And THAT is folded into love, its unrelenting yearning that can gnaw, its sex (obsessively, Germanically clean) and its idealistic romances. Both Chekhov and Homer as the templates. Wow, what care!Its a matter of all choices having been discovered and not made. About what daughters do not know. Lena Olin has a career high here playing two generations. Her portrayal of the daughter is profound. We never really understand what happened with her: her mother was the only survivor of a specific situation. It seems that the daughter was born after the war and wrote a book about her mother's plight, never escaping the story.Its all about observing, observing in every dimension and the power of looking even when you cannot seem to see.At the end, there is a remarkable contrast between Hanna's stark cell, indeed everything in Germany we are shown as stark, and the opulent home of the daughter. There, she reminds that illiteracy is not a Jewish problem  this is after literature has been conflated with life.There is a pretty, sexy law student with whom our lad sleeps. She may have become his wife and that one evening the origin of the other daughter. She is played by the same actress who was the Plum Girl in ""Perfume,"" the original womanscent.The role of a certain church is deliberately kept ambiguous. It may in fact be the church that we visit twice. We never really learn what happened there, and its significantly shrouded. That will always be hidden.The same fellow who made this also made the similarly deep ""The Hours"" and the execrable feel good trailer trash ""Billy Elliot."" Go figure.Ted's Evaluation -- 3 of 3: Worth watching.",1
"Reader, The (2008) **** (out of 4) In post-war Germany a 15-year-old boy (David Kross) has an affair with an older woman (Kate Winslet) and falls in love but weeks later she disappears without a trace. Years later the man is in law school when he goes to a war-crime trial and sees that the woman has been brought up on charges. What follows will effect his life through adulthood. A few weeks back I said Slumdog Millionaire was my pick for the best movie of 2008 but that has now changed as this film will take the top spot. I expected a great movie walking into this thing but I never imagined how beautiful and touching a movie experience it would turn out to be. The film deals with a lot of ugly situations and has some downright heartbreaking moments but I love movies with great stories being brought to life with great acting. Hopefully the Oscars will treat this film very kindly because it's certainly in a league of its own. The film's basic story has the adult (played by Ralph Fiennes) looking back at his first sexual relationship and the effects it had on his life and especially his estranged relationship with his own daughter. I think a lot of what happens to a young boy will have a major impact on his life and I think that's the greatest thing about this film. What happens to be boy starting with the affair and leading up to the trials make for some very compelling drama. I'd say this is a brilliant coming of age story but I'm not sure if that would be insulting the film since there's so much more to it. The film also does a great job with its rather frank sex and nudity scenes. There's quite a bit of both but the film is very mature about it considering the age of the two people involved. The subject of the age is never mentioned as the film just treats it as one thing that happens among many others. Both Kross and Winslet were very brave in terms of their sexuality but their brilliant performances are the key here. I expected a great performance by Winslet since she's perhaps the greatest actress working today but Kross stands right there with her through the entire film. I think Kross' performance is the real key here as we're seeing all this stuff from his point a view and it's up to him to sell the story and the emotions behind it. The actor handles the awakening of his sexuality brilliantly and he's even better during the trial time scenes where his judgement is going to have a major impact on several people. Fiennes is brilliant as well in his supporting role playing the adult . He has couple emotional scenes, which I won't ruin but his acting inside the jail cell might be the greatest I've seen from him. This is a pretty depressing film from start to finish but that's often the case when you deal with a subject matter like this one. Director Daldry does a masterful job handling the different time periods and putting them all together. The story jumps around from decade to decade but all of this is handled with a problem. In many ways this is a love story and on that level I think the film hits a grand slam and turns out to be a true masterpiece without a single flaw.",1
